id;gender;if_gamer;game_genres;Typologia1:1;Typologia1:2;Typologia1:3;Typologia1:4;Typologia1:5;Typologia1:6;Typologia1:7;Typologia1:8;Typologia1:9;Typologia1:10;Typologia1:11;Typologia1:12;Typologia1:13;Typologia1:14;Typologia1:15;Typologia1:16;Typologia1:17;Typologia1:18;SPOLECZNIK;ODKRYWCA;ZDOBYWCA;ZABOJCA;player_type;stroop_reaction_prcnt;stroop_reaction_time_avg;stroop_reaction_compatible_prcnt;stroop_reaction_time_compatible_avg;stroop_reaction_incompatible_prcnt;stroop_reaction_time_incompatible_avg;n_back_reaction_avg;n_back_reaction_time_avg;n_back_match_percentage;n_back_miss_percentage;n_back_false_alarm_percentage;attention_reaction_time_avg;attention_reaction_time_avg_5_dist;attention_reaction_time_avg_10_dist;attention_reaction_time_avg_15_dist;attention_reaction_time_avg_20_dist;attention_status_prcnt;attention_status_prcnt_5_dist;attention_status_prcnt_10_dist;attention_status_prcnt_15_dist;attention_status_prcnt_20_dist
s.95621ade-2c75-496c-b809-cae466e55e0b.txt;1;1;Genshin Impact;5,0;1,0;2,0;1,0;2,0;3,0;1,0;7,0;7,0;7,0;6,0;6,0;7,0;1,0;6,0;1,0;7,0;2,0;19;16;6;3;1;0,92;721,3;1,0;661,0833333333334;0,8947368421052632;740,3157894736842;0,9666666666666667;369,2;0,4166666666666667;0,03333333333333333;0,0;692,08;569,6666666666666;578,4;705,1428571428571;865,1428571428571;0,98;1,0;1,0;1,0;0,9285714285714286
s.2fceae47-5b66-456b-b99e-67ee4141ef42.txt;2;1;lol~~sf game~~szachy online;6,0;1,0;3,0;2,0;4,0;1,0;1,0;6,0;2,0;3,0;5,0;7,0;6,0;6,0;5,0;7,0;1,0;6,0;6;16;10;4;2;0,98;653,98;1,0;645,9090909090909;0,9743589743589743;656,2564102564103;0,8833333333333333;666,7777777777778;0,15;0,1;0,016666666666666666;1115,4347826086957;896,8;1032,6666666666667;1545,5;950,3333333333334;0,98;1,0;1,0;0,9230769230769231;1,0
s.644bd588-791a-491f-93a7-3ef5984d1109.txt;2;1;Teamfight Tactics, League of Legends;7,0;7,0;2,0;2,0;2,0;1,0;1,0;3,0;1,0;6,0;7,0;7,0;7,0;6,0;1,0;7,0;1,0;7,0;5;18;18;6;2,3;0,72;1221,28;0,6666666666666666;1103,9333333333334;0,7428571428571429;1271,5714285714287;0,8333333333333334;476,75;0,2;0,1;0,06666666666666667;838,0;587,5;737,5;853,8571428571429;1123,0;0,98;1,0;1,0;1,0;0,9230769230769231
s.3b23d7d4-76cf-48ca-9f6e-c5ef34551af7.txt;2;1;League of Legends~~Teamfight Tactics~~Guild Wars 2;7,0;1,0;7,0;7,0;7,0;7,0;1,0;1,0;1,0;7,0;7,0;7,0;7,0;4,0;7,0;7,0;1,0;7,0;12;15;15;9;2,3;0,98;752,64;1,0;728,7142857142857;0,9722222222222222;761,9444444444445;0,9;553,4;0,25;0,03333333333333333;0,06666666666666667;909,4814814814815;705,3333333333334;801,7142857142857;1124,5714285714287;977,1428571428571;1,0;1,0;1,0;1,0;1,0
s.330a4427-01a7-4a39-a51a-1143ae54c17f.txt;2;1;League of Legends Counter Strike: Globar Ofensive;5,0;2,0;2,0;3,0;2,0;3,0;3,0;6,0;5,0;6,0;7,0;5,0;6,0;2,0;6,0;2,0;2,0;2,0;15;9;7;0;1;0,7;1004,18;0,9230769230769231;789,9230769230769;0,6216216216216216;1079,4594594594594;0,95;615,8947368421053;0,31666666666666665;0,016666666666666666;0,03333333333333333;898,7692307692307;687,0;758,1428571428571;1116,0;1034,7142857142858;1,0;1,0;1,0;1,0;1,0
s.7bc28df0-45bf-4852-b4c9-3095cb995e28.txt;2;1;Counter Strike~~League oF Legends~~Chess;1,0;7,0;7,0;1,0;4,0;7,0;1,0;7,0;7,0;7,0;4,0;7,0;7,0;1,0;4,0;7,0;1,0;1,0;15;12;6;12;1;0,86;644,24;1,0;555,2666666666667;0,8;682,3714285714286;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.616aee39-9138-4704-a595-7cdc1c427f9d.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;1,0;888,88;1,0;791,3333333333334;1,0;919,6842105263158;0,9;683,2;0,25;0,03333333333333333;0,06666666666666667;935,52;658,6666666666666;848,5714285714286;1031,8;1191,0;0,96;0,9166666666666666;1,0;0,9166666666666666;1,0
s.838f7a21-00fe-44d4-bae0-c4659f0bae67.txt;2;1;RPG Przygodowe~~League of legends~~to na co mam ochote xd;7,0;1,0;1,0;1,0;1,0;1,0;1,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;1,0;1,0;15;24;12;3;2;0,76;877,78;0,8571428571428571;977,8571428571429;0,7222222222222222;838,8611111111111;0,8166666666666667;386,6;0,16666666666666666;0,15;0,03333333333333333;851,28;592,5;675,4;987,7142857142857;1062,2857142857142;1,0;1,0;1,0;1,0;1,0
s.32b52d07-6cd0-4ca6-944f-ec8d831ac801.txt;2;1;TFT;3,0;7,0;7,0;7,0;1,0;1,0;5,0;1,0;1,0;1,0;5,0;1,0;7,0;1,0;1,0;7,0;3,0;1,0;8;0;22;16;3;0,98;1058,58;1,0;1059,125;0,9761904761904762;1058,4761904761904;0,9333333333333333;696,9047619047619;0,35;0,03333333333333333;0,03333333333333333;1134,88;1039,8333333333333;1046,857142857143;1540,3333333333333;927,1666666666666;1,0;1,0;1,0;1,0;1,0
s.8d969eb3-f943-430c-be1e-73e915797a50.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;708,78;1,0;613,25;0,9210526315789473;738,9473684210526;0,85;653,2727272727273;0,18333333333333332;0,11666666666666667;0,03333333333333333;870,88;709,8571428571429;687,0;968,2;1120,0;1,0;1,0;1,0;1,0;1,0
s.83bb9db3-2b40-4bce-b29f-12d3d7c237bb.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;799,38;1,0;672,8333333333334;0,9210526315789473;839,3421052631579;0,85;525,9166666666666;0,2;0,11666666666666667;0,03333333333333333;841,7692307692307;607,7142857142857;738,6666666666666;883,8571428571429;1168,8333333333333;0,98;1,0;1,0;1,0;0,9230769230769231
s.9cb12cea-b482-4069-9335-c43607c57891.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,98;819,46;1,0;649,3846153846154;0,972972972972973;879,2162162162163;0,9833333333333333;642,1538461538462;0,21666666666666667;0,0;0,016666666666666666;830,75;632,8571428571429;758,4;940,0;1012,6666666666666;0,98;1,0;0,9230769230769231;1,0;1,0
s.9560a351-19e4-460b-b1c9-97ac8ef7f3cd.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;622,56;0,9545454545454546;560,0454545454545;0,9285714285714286;671,6785714285714;0,9;486,0;0,3333333333333333;0,06666666666666667;0,03333333333333333;807,2916666666666;629,2;946,5714285714286;772,7142857142857;838,8;1,0;1,0;1,0;1,0;1,0
s.97c18082-1dcd-4972-9a3e-001255e7736b.txt;2;1;LOL;3,0;3,0;3,0;6,0;3,0;3,0;3,0;3,0;5,0;5,0;5,0;5,0;5,0;3,0;5,0;5,0;3,0;3,0;6;5;7;1;3;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.101fefb8-7802-4ed6-80e7-8fdfa992693e.txt;2;1;League of legends,Genshin Impact,Heroes of might and magic;5,0;2,0;2,0;2,0;2,0;2,0;2,0;2,0;1,0;4,0;4,0;6,0;6,0;2,0;4,0;7,0;6,0;6,0;4;11;11;5;2,3;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.953d4bfd-45f5-4084-92c1-0483cf9aa82c.txt;2;1;league of legends~~;1,0;1,0;7,0;7,0;1,0;5,0;7,0;1,0;7,0;1,0;7,0;7,0;1,0;7,0;1,0;7,0;7,0;1,0;12;9;12;19;4;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.a6464115-025a-4660-9a25-e6d40d1ee805.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,96;562,88;1,0;532,7142857142857;0,9444444444444444;574,6111111111111;1,0;555,1;0,3333333333333333;0,0;0,0;838,24;715,1428571428571;811,8571428571429;929,8333333333334;937,6;1,0;1,0;1,0;1,0;1,0
s.cddca207-0ffb-4c61-92d9-15a7e7ab59c7.txt;2;1;Farming Simulator 22~~Teamfight Tactics~~Euro Truck Simulator 2;1,0;2,0;2,0;1,0;3,0;4,0;5,0;5,0;5,0;1,0;3,0;7,0;7,0;7,0;7,0;4,0;1,0;5,0;6;16;8;4;2;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.381d5786-cb4a-4827-b33e-01d8caba99ca.txt;2;1;World of Tanks;1,0;1,0;1,0;1,0;7,0;1,0;1,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;7,0;1,0;7,0;18;24;9;3;2;0,56;1074,6;0,8823529411764706;1082,8235294117646;0,3939393939393939;1070,3636363636363;0,8333333333333334;1046,5;0,1;0,15;0,016666666666666666;1082,0;777,4;1016,0;1218,5714285714287;1219,5714285714287;1,0;1,0;1,0;1,0;1,0
s.c02b1024-3df8-4d1f-986e-4a663389697e.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,68;1094,82;0,6875;1170,1875;0,6764705882352942;1059,3529411764705;0,8333333333333334;592,2;0,25;0,05;0,11666666666666667;892,9166666666666;686,6666666666666;879,6666666666666;1149,5;855,8333333333334;1,0;1,0;1,0;1,0;1,0
s.53226324-6ff8-421d-9663-9a5395d5b8b8.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;1027,26;0,9444444444444444;894,2222222222222;0,9375;1102,09375;0,9166666666666666;671,2222222222222;0,3;0,016666666666666666;0,06666666666666667;745,9230769230769;624,2857142857143;732,5;819,4285714285714;815,5;1,0;1,0;1,0;1,0;1,0
s.b5a2d474-e48a-45b5-bdca-76321961c145.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,7;1117,96;0,8181818181818182;738,8181818181819;0,6666666666666666;1224,8974358974358;0,8;601,9166666666666;0,2;0,16666666666666666;0,03333333333333333;731,08;582,1428571428571;753,0;870,7142857142857;717,8;0,98;1,0;1,0;0,9285714285714286;1,0
s.75631c16-2457-48ac-8cb6-02e19adb3636.txt;2;1;League of Legends, CS:GO, Minecraft;1,0;1,0;1,0;1,0;4,0;4,0;1,0;1,0;7,0;7,0;7,0;4,0;7,0;1,0;7,0;7,0;1,0;1,0;18;15;9;3;1;1,0;746,08;1,0;698,5714285714286;1,0;764,5555555555555;0,8833333333333333;779,5;0,16666666666666666;0,1;0,016666666666666666;904,0;655,2857142857143;841,6666666666666;915,1666666666666;1245,3333333333333;0,98;1,0;1,0;1,0;0,9230769230769231
s.48fa024e-3ac6-4f4d-bcf9-b7b88101a586.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,96;721,48;1,0;536,0909090909091;0,9487179487179487;773,7692307692307;0,9333333333333333;641,0;0,3333333333333333;0,03333333333333333;0,03333333333333333;914,8;702,8571428571429;928,7142857142857;1075,3333333333333;999,4;1,0;1,0;1,0;1,0;1,0
s.0e1530e5-1213-49fe-ad4a-0018c91eac0f.txt;1;1;Valorant, genshin impact;1,0;1,0;7,0;1,0;1,0;7,0;1,0;7,0;1,0;1,0;7,0;1,0;1,0;7,0;1,0;7,0;5,0;1,0;15;9;9;19;4;0,86;874,82;0,9333333333333333;874,9333333333333;0,8285714285714286;874,7714285714286;0,9333333333333333;631,4705882352941;0,2833333333333333;0,016666666666666666;0,05;1122,0;816,0;1084,2857142857142;1201,7142857142858;1430,4;0,98;1,0;0,9285714285714286;1,0;1,0
s.df919972-c749-4a87-a6eb-d0e0352eb111.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;738,42;1,0;765,3333333333334;0,926829268292683;732,5121951219512;1,0;663,7894736842105;0,31666666666666665;0,0;0,0;984,72;960,3333333333334;928,8571428571429;1077,0;963,0;1,0;1,0;1,0;1,0;1,0
s.7c82c0da-dade-49c2-b722-01109b3455fd.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,96;890,88;1,0;796,0555555555555;0,9375;944,21875;0,9833333333333333;817,6315789473684;0,31666666666666665;0,0;0,016666666666666666;1022,52;749,1428571428571;960,1666666666666;1201,2;1221,7142857142858;1,0;1,0;1,0;1,0;1,0
s.65c5cb5e-6b1a-45eb-8507-bcb33d753184.txt;2;1;League of Legends, Fifa 22, Wiedmin 3;7,0;1,0;1,0;2,0;3,0;2,0;1,0;1,0;5,0;7,0;7,0;7,0;7,0;6,0;6,0;2,0;2,0;6,0;11;21;11;0;2;0,92;593,1;1,0;578,25;0,8947368421052632;597,7894736842105;0,85;518,6666666666666;0,1;0,1;0,05;792,16;614,7142857142857;687,4285714285714;692,25;1131,4285714285713;1,0;1,0;1,0;1,0;1,0
s.54c9960c-b65f-4994-abd7-d57ee192fefb.txt;2;1;TFT;1,0;2,0;2,0;4,0;2,0;1,0;1,0;7,0;1,0;4,0;5,0;6,0;2,0;2,0;6,0;7,0;7,0;5,0;11;10;8;8;1;0,94;789,1;1,0;650,4285714285714;0,9302325581395349;811,6744186046511;0,8166666666666667;669,9;0,16666666666666666;0,13333333333333333;0,05;885,25;612,0;794,0;1179,5;1024,2;0,98;1,0;1,0;1,0;0,9090909090909091
s.937f7481-740a-440f-86df-f54b1f0c7c44.txt;2;1;TFT~~LOL~~CS:GO;1,0;1,0;1,0;3,0;5,0;7,0;1,0;7,0;1,0;6,0;7,0;7,0;6,0;1,0;7,0;1,0;5,0;1,0;24;13;5;4;1;0,96;994,58;1,0;952,5;0,95;1005,1;0,8833333333333333;609,25;0,13333333333333333;0,1;0,016666666666666666;1007,75;757,6666666666666;991,3333333333334;1122,7142857142858;1166,6;1,0;1,0;1,0;1,0;1,0
s.b25f2104-551d-4621-b81d-abbf890a1b17.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,9;974,38;1,0;802,75;0,8529411764705882;1055,1470588235295;0,9666666666666667;584,2631578947369;0,31666666666666665;0,03333333333333333;0,0;754,6923076923077;555,8571428571429;719,0;716,1666666666666;1066,8333333333333;1,0;1,0;1,0;1,0;1,0
s.811113c4-0f05-4319-8a5c-825ab6cbeeb6.txt;2;1;league of legends~~wiedzmiñ 3~~hearthstone;2,0;3,0;3,0;1,0;1,0;6,0;2,0;7,0;1,0;6,0;6,0;6,0;7,0;1,0;1,0;7,0;6,0;1,0;16;8;12;7;1;0,98;682,78;1,0;689,5;0,975;681,1;0,9166666666666666;560,0;0,16666666666666666;0,06666666666666667;0,016666666666666666;748,0370370370371;536,5714285714286;724,0;827,2857142857143;930,3333333333334;1,0;1,0;1,0;1,0;1,0
s.c73d30f2-1a93-4d8a-9d95-5e031a5250dd.txt;2;1;League Of Legends;3,0;1,0;5,0;3,0;3,0;6,0;7,0;7,0;3,0;3,0;3,0;3,0;5,0;5,0;5,0;3,0;2,0;5,0;8;4;6;8;1,4;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.ca37caf1-c442-4aa3-86bd-0def1a8ae07c.txt;1;1;Transformice i Genshin Impact;2,0;1,0;1,0;3,0;3,0;2,0;1,0;6,0;2,0;3,0;5,0;3,0;7,0;1,0;7,0;2,0;7,0;7,0;13;13;8;5;1,2;0,72;1128,36;0,9230769230769231;816,7692307692307;0,6486486486486487;1237,837837837838;0,8;815,1818181818181;0,18333333333333332;0,16666666666666666;0,03333333333333333;959,2916666666666;740,2857142857143;817,0;1023,8;1233,857142857143;0,98;1,0;1,0;0,9090909090909091;1,0
s.8bfc73cd-3888-42d1-b395-eb44ba25f4db.txt;2;1;Team Fortress 2~~Smith~~Garrys'mod;1,0;1,0;1,0;1,0;1,0;7,0;1,0;1,0;1,0;1,0;7,0;1,0;7,0;7,0;1,0;7,0;1,0;1,0;12;12;18;12;3;None;None;None;None;None;None;0,9333333333333333;446,05882352941177;0,2833333333333333;0,05;0,016666666666666666;724,25;590,6666666666666;628,0;866,6666666666666;848,4;0,98;1,0;0,9230769230769231;1,0;1,0
s.aff38556-e498-4a3b-b101-adf8ac81980c.txt;2;1;Painkiller, Singularity, osu;1,0;7,0;1,0;7,0;1,0;7,0;1,0;1,0;1,0;1,0;4,0;1,0;5,0;1,0;7,0;7,0;1,0;7,0;6;12;16;15;3;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.81fa63fa-71f8-4d6f-ad1a-9883681b2332.txt;2;1;Farming Simulator 19~~Terraria~~Crusader Kings II;2,0;5,0;2,0;6,0;3,0;3,0;2,0;5,0;3,0;3,0;5,0;5,0;5,0;2,0;5,0;7,0;3,0;2,0;8;6;7;5;1;0,96;885,36;1,0;812,1666666666666;0,9473684210526315;908,4736842105264;0,9666666666666667;460,64285714285717;0,23333333333333334;0,016666666666666666;0,016666666666666666;1013,25;750,6;948,5;1058,4285714285713;1244,1666666666667;0,98;1,0;0,9230769230769231;1,0;1,0
s.a1634061-fb0c-408d-8ed7-7ebcb1e17010.txt;2;1;Escape From Tarkov;3,0;5,0;3,0;3,0;2,0;5,0;6,0;6,0;3,0;3,0;5,0;5,0;3,0;3,0;5,0;7,0;2,0;2,0;7;4;5;9;4;0,94;651,12;0,8461538461538461;634,3076923076923;0,972972972972973;657,027027027027;0,8333333333333334;485,3636363636364;0,18333333333333332;0,13333333333333333;0,03333333333333333;714,3461538461538;550,0;648,3333333333334;961,5714285714286;664,5714285714286;1,0;1,0;1,0;1,0;1,0
s.3ce4c747-4c0f-4d3d-96a2-c8ab3d756721.txt;2;1;cs:go~~Gothic 2~~lol/tft;3,0;5,0;6,0;7,0;2,0;2,0;3,0;6,0;2,0;1,0;5,0;6,0;2,0;6,0;2,0;6,0;6,0;2,0;6;5;11;12;4;0,94;861,5;0,875;723,875;0,9523809523809523;887,7142857142857;0,8333333333333334;748,6923076923077;0,21666666666666667;0,16666666666666666;0,0;875,125;695,6;800,1666666666666;893,0;1052,2857142857142;1,0;1,0;1,0;1,0;1,0
s.624c52a5-83fc-47d9-9896-d3a9ae8f0dd4.txt;2;1;Teamfight Tactics~~Lost Ark;7,0;1,0;4,0;7,0;1,0;1,0;1,0;2,0;1,0;7,0;2,0;4,0;4,0;4,0;4,0;4,0;1,0;5,0;6;7;19;0;3;0,9;836,62;0,75;866,0;0,9473684210526315;827,3421052631579;0,9833333333333333;538,9565217391304;0,38333333333333336;0,016666666666666666;0,0;1236,76;881,3333333333334;1209,5;1319,5714285714287;1522,8333333333333;1,0;1,0;1,0;1,0;1,0
s.b620104a-4031-4577-af6a-2dc58bba7056.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,98;944,4;0,9333333333333333;884,0666666666667;1,0;970,2571428571429;0,6666666666666666;530,8461538461538;0,21666666666666667;0,1;0,23333333333333334;1292,1666666666667;1023,0;1168,7142857142858;1417,5;1637,6;0,98;1,0;1,0;1,0;0,9166666666666666
s.669d130d-ba2c-45fa-a518-229e90eae06d.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,86;910,12;1,0;713,5714285714286;0,8372093023255814;942,1162790697674;0,8666666666666667;491,3636363636364;0,18333333333333332;0,08333333333333333;0,05;1093,7692307692307;946,5714285714286;967,7142857142857;1244,8333333333333;1261,5;1,0;1,0;1,0;1,0;1,0
s.fbf447ba-1a7d-4d5d-b114-d71ba5135ac9.txt;2;1;lol;1,0;7,0;7,0;7,0;1,0;1,0;1,0;1,0;1,0;1,0;4,0;1,0;1,0;7,0;1,0;7,0;7,0;7,0;3;9;18;21;4;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.e4bfd9f0-8baa-4b5a-b290-5cf32e8c2e47.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,86;645,46;0,9333333333333333;585,4;0,8285714285714286;671,2;0,8833333333333333;679,6666666666666;0,15;0,1;0,016666666666666666;501,77777777777777;369,2;626,6666666666666;669,0;392,2;0,48;0,6666666666666666;0,3076923076923077;0,5384615384615384;0,4166666666666667
s.b564985d-f306-42a3-9d81-07e849a5e28e.txt;2;1;league of legends, rocket league, rainbow six siege;1,0;2,0;3,0;4,0;5,0;6,0;1,0;6,0;5,0;5,0;4,0;1,0;5,0;6,0;7,0;7,0;6,0;2,0;11;10;1;10;1;0,84;789,1;0,8571428571428571;524,0;0,8372093023255814;832,2558139534884;0,8666666666666667;665,7692307692307;0,21666666666666667;0,1;0,03333333333333333;824,0833333333334;523,2;704,8571428571429;1058,6666666666667;979,3333333333334;0,96;1,0;0,9285714285714286;1,0;0,9230769230769231
s.25499af8-21c0-4f25-b4ff-3eefd4de19a4.txt;2;1;Albion Online~~Black Desert Online~~League Of Legends;2,0;7,0;7,0;6,0;1,0;1,0;7,0;6,0;2,0;2,0;4,0;1,0;1,0;2,0;1,0;7,0;6,0;6,0;6;2;13;22;4;0,94;1059,5;1,0;900,6363636363636;0,9230769230769231;1104,3076923076924;0,95;997,375;0,13333333333333333;0,03333333333333333;0,016666666666666666;1408,590909090909;934,0;1429,0;1561,7142857142858;1611,8333333333333;0,96;0,9230769230769231;1,0;1,0;0,9230769230769231
s.1d636355-5bc6-4ac3-a65b-1a4fb058c79f.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,84;901,14;0,8461538461538461;720,4615384615385;0,8378378378378378;964,6216216216217;0,8;394,6666666666667;0,15;0,16666666666666666;0,03333333333333333;982,56;721,8571428571429;868,4285714285714;1366,75;1137,857142857143;1,0;1,0;1,0;1,0;1,0
s.8da19126-5531-445d-b402-958855fa66e9.txt;2;1;For Honor~~TES V: Skyrim~~Tyranny;7,0;7,0;1,0;1,0;7,0;7,0;7,0;1,0;7,0;1,0;7,0;7,0;7,0;7,0;7,0;7,0;1,0;7,0;6;24;9;15;2;0,96;508,44;1,0;488,07142857142856;0,9444444444444444;516,3611111111111;0,9333333333333333;610,0;0,3333333333333333;0,016666666666666666;0,05;890,2;662,8;818,8571428571429;791,0;1209,0;0,96;1,0;1,0;0,8461538461538461;1,0
s.237b4a5f-cbae-4d05-9d7f-8e489441465a.txt;2;1;Wiedmin 3:Dziki Gon~~Cyberpunk 2077~~Forza Horizon 5;1,0;2,0;1,0;1,0;1,0;7,0;2,0;7,0;7,0;7,0;7,0;7,0;7,0;3,0;1,0;7,0;1,0;1,0;18;14;12;6;1;0,98;880,98;1,0;857,75;0,9761904761904762;885,4047619047619;0,8;587,8;0,25;0,08333333333333333;0,11666666666666667;1009,16;820,1428571428571;843,6666666666666;1215,142857142857;1184,0;1,0;1,0;1,0;1,0;1,0
s.bb06899c-4e81-46db-b6bc-da40a919f395.txt;2;1;lol~~ds3~~demons souls;1,0;1,0;1,0;1,0;1,0;1,0;1,0;7,0;1,0;1,0;7,0;7,0;7,0;1,0;7,0;7,0;7,0;1,0;18;15;12;9;1;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.85556cea-399e-4ed3-b567-e838c5c7aa96.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;840,14;0,9375;671,875;0,9411764705882353;919,3235294117648;0,9666666666666667;446,35;0,3333333333333333;0,0;0,03333333333333333;856,48;639,8571428571429;702,5;1037,2;1076,0;0,98;0,9230769230769231;1,0;1,0;1,0
s.dd99acde-bc54-4a39-9ea1-50abc5dd2e5c.txt;2;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,92;697,7;1,0;580,8;0,9111111111111111;710,6888888888889;0,8333333333333334;656,0625;0,26666666666666666;0,08333333333333333;0,08333333333333333;907,28;649,2857142857143;923,0;1118,6666666666667;992,8;1,0;1,0;1,0;1,0;1,0
s.91440645-c38a-4e0f-84ce-5eaef5e8b83a.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,76;797,98;0,6666666666666666;926,7777777777778;0,7804878048780488;769,7073170731708;0,7333333333333333;525,625;0,13333333333333333;0,21666666666666667;0,05;1197,24;873,1428571428571;994,1666666666666;1257,0;1718,6666666666667;0,96;1,0;0,9166666666666666;0,9166666666666666;1,0
s.6b18e59e-fe9e-4db1-b47b-128ae7470aaa.txt;2;1;League of legends;1,0;1,0;1,0;1,0;1,0;7,0;1,0;7,0;1,0;7,0;7,0;7,0;7,0;1,0;1,0;7,0;1,0;1,0;21;12;15;6;1;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.2ee68491-e59b-4854-a94c-aa16100d1b0f.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,94;938,04;0,9166666666666666;891,5833333333334;0,9473684210526315;952,7105263157895;0,95;552,8571428571429;0,11666666666666667;0,03333333333333333;0,016666666666666666;980,5;656,5;826,4;1036,2857142857142;1367,8333333333333;0,9;0,9166666666666666;0,9166666666666666;0,9230769230769231;0,8461538461538461
s.436b32c2-5397-4129-87d4-8c0ecd430bde.txt;1;0;nan;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;0,96;950,04;1,0;820,7272727272727;0,9487179487179487;986,5128205128206;0,7666666666666667;631,7777777777778;0,15;0,15;0,08333333333333333;905,44;760,7142857142857;786,3333333333334;989,0;1109,8333333333333;0,98;1,0;0,9230769230769231;1,0;1,0
s.347195b8-03b2-418f-91cb-f6c4591378b8.txt;2;1;Szachy~~Tarkov~~Valorant;1,0;2,0;3,0;7,0;1,0;1,0;4,0;7,0;1,0;1,0;5,0;7,0;4,0;1,0;7,0;7,0;1,0;7,0;12;10;15;6;3;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
s.643bc7f9-72fd-4c11-bb03-65fe55db16b6.txt;2;1;League of legends~~Minecraft~~Gas station simulator;2,0;2,0;1,0;1,0;3,0;2,0;2,0;5,0;6,0;6,0;6,0;6,0;6,0;1,0;6,0;6,0;1,0;7,0;12;17;8;2;2;1,0;686,04;1,0;583,6923076923077;1,0;722,0;0,9166666666666666;625,5882352941177;0,2833333333333333;0,05;0,03333333333333333;914,28;618,6666666666666;935,1428571428571;1172,3333333333333;927,5;1,0;1,0;1,0;1,0;1,0
s.c9010ebf-12f4-4c9e-aed1-d48f0295e12f.txt;2;1;Call of duty, Dirt 2,0, BeamNG,Drive;3,0;2,0;1,0;2,0;4,0;5,0;2,0;7,0;6,0;6,0;5,0;7,0;7,0;5,0;7,0;6,0;2,0;1,0;12;16;5;3;2;0,96;1371,94;0,9230769230769231;1282,3846153846155;0,972972972972973;1403,4054054054054;0,85;566,5333333333333;0,25;0,06666666666666667;0,08333333333333333;1024,44;677,5714285714286;787,4;1424,0;1198,142857142857;1,0;1,0;1,0;1,0;1,0
